author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Stephan Meier,Procrastination in the Field: Evidence From Tax Returns,Columbia University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon L",American Economic Association,"Experiments on Liquidity, Loans, and Time Preferences",D0,NA,NA,Stephanie W. Wang,University of Pittsburgh,Jeffrey Naecker,Wesleyan University,Charles Sprenger,University of California-San Diego,Marta Serra-Garcia,University of California-San Diego,,,Stephan Meier,Male,,,,,,NA,NA,NA,NA,NA
Stephan Meier,Early Releases and Recidivism,Columbia University,Jan. 6 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 104-A",American Economic Association,Economics of Crime,K4,NA,NA,,,,,,,,,,,Stephan Meier,Male,,,,,,NA,NA,NA,NA,NA
Stephane Bonhomme,Minimizing Sensitivity to Model Misspecification,University of Chicago,Jan. 6 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 414",Econometric Society,Panel and Network Data,"C14, C23",NA,NA,,,,,,,,,,,Stephane Bonhomme,Male,,,,,,NA,NA,NA,NA,NA
Stephane Bonhomme,Nonlinear Persistence and Partial Insurance: Income Dynamics and Consumption Insurance in the PSID,University of Chicago,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,The Dynamics of Income: Celebrating 50 years of the PSID,"J3, E2",NA,NA,Karen Dynan,Harvard University,James Ziliak,University of Kentucky,,,,,,,Stephane Bonhomme,Male,,,,,,NA,NA,NA,NA,NA
Stephanie Johnson,Are Mortgage Regulations Affecting Entrepreneurship?,Northwestern University,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 111-A",American Economic Association,Household Finance and Post-crisis Regulation,"G1, D1",NA,NA,Amit Seru,Stanford University,Sumit Agarwal,Georgetown University,Marco Di Maggio,Harvard University,Felipe Severino,Dartmouth College,,,Stephanie Johnson,Female,,,,,,NA,NA,NA,NA,NA
Stephanie Johnson,Regulating Household Leverage,Northwestern University,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 111-A",American Economic Association,Household Finance and Post-crisis Regulation,"G1, D1",NA,NA,Amit Seru,Stanford University,Sumit Agarwal,Georgetown University,Marco Di Maggio,Harvard University,Felipe Severino,Dartmouth College,,,Stephanie Johnson,Female,,,,,,NA,NA,NA,NA,NA
Stephanie Johnson,Are Mortgage Regulations Affecting Entrepreneurship?,Northwestern University,Jan. 5 2018,7:30 AM - 6:00 PM,"Loews Philadelphia, Commonwealth Pre-function",American Finance Association,AFA Ph.D. Student Poster Session,G0,NA,NA,,,,,,,,,,,Stephanie Johnson,Female,,,,,,NA,NA,NA,NA,NA
Stephen A. Woodbury,Sources of Displaced Workers' Long-term Earnings Losses,Michigan State University,Jan. 6 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 203-B",Labor and Employment Relations Association,The Role of the Employer in the Labor Market,J3,NA,NA,Jesse Rothstein,University of California-Berkeley,Alexandre Mas,Princeton University,,,,,,,Stephen A. Woodbury,Male,,,,,,NA,NA,NA,NA,NA
Stephen Brown,Upside Potential of Hedge Funds as a Predictor of Future Performance,Monash University,Jan. 6 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Commonwealth Hall A1",American Finance Association,Innovations in Hedge Funds,G1,NA,NA,Vikas Agarwal,Georgia State University,Andrew Lo,Massachusetts Institute of Technology,Bing Liang,University of Massachusetts-Amherst,David Hsieh,Duke University,,,STEPHEN BROWN,Male,,,,,,NA,NA,NA,NA,NA
Stephen Leider,Designing Incentives in Startup Teams: Form and Timing of Equity Contracting,University of Michigan,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic Science Association,Experiments on Entrepreneurship and Innovation,"C9, L2",NA,NA,Florian Ederer,Yale University,Florian Englmaier,University of Munich,Nico Lacetera,University of Toronto,Cédric Gutierrez Moreno,Bocconi University,,,Stephen Leider,Male,,,,,,NA,NA,NA,NA,NA
Stephen Morris,Central Bank Forward Guidance and the Signal Value of Market Prices,Princeton University,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Grand Ballroom Salon E",American Economic Association,Central Bank Communications,E5,NA,NA,Ricardo Reis,London School of Economics,Michael Ehrmann,European Central Bank,Refet Gurkaynak,Bilkent University,,,,,STEPHEN MORRIS,Male,,,,,,NA,NA,NA,NA,NA
Stephen Morris,Reward and Punishment in a Regime Change Game,Princeton University,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Meeting Room 413",Econometric Society,Political Economy,D7,NA,NA,Mehmet Ekmekci,Boston College,Giacomo Ponzetto,"CREI, Pompeu Fabra University, IPEG, & Barcelona GSE",Sevgi Yuksel,University of California-Santa Barbara,Timothy Feddersen,Northwestern University,,,STEPHEN MORRIS,Male,,,,,,NA,NA,NA,NA,NA
Stephen Morris,Information and Market Power,Princeton University,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 203-B",American Economic Association,Information Design and Market Design,"C7, D8",NA,NA,Gabriel Carroll,Stanford University,Piotr Dworczak,University of Chicago,Yeon-Koo Che,Columbia University,Fuhito Kojima,Stanford University,,,STEPHEN MORRIS,Male,,,,,,NA,NA,NA,NA,NA
Stephen Morris,Coordination and Continuous Choice,Princeton University,Jan. 6 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon C",American Economic Association,Rational Inattention with Alternative Cost Functions,"D8, D1",NA,NA,Tommaso Denti,Princeton University,Jakub Steiner,CERGE-EI,Filip Matejka,CERGE-EI,Philipp Strack,University of California-Berkeley,,,STEPHEN MORRIS,Male,,,,,,NA,NA,NA,NA,NA
Stephen Morris,Information and Interaction,Princeton University,Jan. 5 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 410",Econometric Society,Information in Networked Markets,D85,NA,NA,William Fuchs,University of Texas-Austin and University Carlos III of Madrid,Alireza Tahbaz-Salehi,Columbia University,Sevgi Yuksel,University of California-Santa Barbara,Tibor Alejandro Heumann,Princeton University,,,STEPHEN MORRIS,Male,,,,,,NA,NA,NA,NA,NA
Stephen Morris,Crises: Equilibrium Shifts and Large Shocks,Princeton University,Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon I",American Economic Association,Economic Implications of Model Uncertainty,"D8, E3",NA,NA,,,,,,,,,,,STEPHEN MORRIS,Male,,,,,,NA,NA,NA,NA,NA
Stephen Shore,The Effect of Changing Mortgage Payments on Default and Prepayment: Evidence From HAMP Resets,Georgia State University,Jan. 5 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Washington C",American Real Estate and Urban Economics Association,Mortgages I,"G2, K2",NA,NA,Joao Cocco,London Business School,Tomasz Piskorski,Columbia University,Manuel Adelino,Duke University,Burton Hollifield,Carnegie Mellon University,,,STEPHEN SHORE,Male,,,,,,NA,NA,NA,NA,NA
Steven Mello,"More COPS, Less Crime",Princeton University,Jan. 5 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Public Economics,"H2, H3",NA,NA,Owen Michael Zidar,University of Chicago,Michael Best,Columbia University,Katherine Meckel,Texas A&M University,Erich Johann Muehlegger,University of California-Davis,,,Steven Mello,Male,,,,,,NA,NA,NA,NA,NA
Steven Nafziger,"The Births, Lives, and Deaths of Corporations in Late Imperial Russia",Williams College,Jan. 6 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 305",Economic History Association,"Peasants, Serfs, and Capitalists",N0,NA,NA,Sergey Mityakov,Clemson University,Metin Cosgel,University of Connecticut,Cihan Artunc,University of Arizona,Alan Dye,Barnard College,,,Steven Nafziger,Male,,,,,,NA,NA,NA,NA,NA
Steven Ongena,Move a Little Closer? Information Sharing and the Spatial Clustering of Bank Branches,University of Zurich,Jan. 7 2018,1:00 PM - 3:00 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon D",Association for Comparative Economic Studies,Banking and Institutions,"G2, P2",NA,NA,Diana Bonfim,Bank of Portugal,Laurent Weill,University of Strasbourg,Koen Schoors,Ghent University,Chun-Yu Ho,State University of New York-Albany,,,STEVEN ONGENA,Male,,,,,,NA,NA,NA,NA,NA
Steven Ongena,Bank Capital (Requirements) and Credit Supply: Evidence From Pillar 2 Decisions,University of Zurich,Jan. 7 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, PSFS","International Banking, Economics, and Finance Association",Determinants of Bank Lending,G2,NA,NA,Bent Vale,Norges Bank,Michael Koetter,Leibniz Institute for Economic Research and Otto-von-Guericke University,Hector Perez-Saiz,Bank of Canada,Ronel Elul,Federal Reserve Bank of Philadelphia,,,STEVEN ONGENA,Male,,,,,,NA,NA,NA,NA,NA
Steven Tadelis,"Certification, Reputation and Entry: An Empirical Analysis",University of California-Berkeley,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 405",Econometric Society,Firm Responses to Incentives and Regulation,"L2, L5",NA,NA,Matthew Carl Weinberg,Drexel University,Brian McManus,University of North Carolina-Chapel Hill,Yao Luo,University of Toronto,Marc Rysman,Boston University,,,STEVEN TADELIS,Male,,,,,,NA,NA,NA,NA,NA
Steven Tadelis,Price Formation in Bilateral Trade: Evidence From Online Bargaining,University of California-Berkeley,Jan. 6 2018,12:30 PM - 2:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon C",Korea-America Economic Association,Recent Studies in Applied Microeconomics,"D7, L1",NA,NA,Karam Kang,Carnegie Mellon University,Jihye Jeon,Boston University,"Jeong-Ho \John\"" Kim""",Emory University,Ilwoo Hwang,University of Miami,,,STEVEN TADELIS,Male,,,,,,NA,NA,NA,NA,NA
Stijn Van Nieuwerburgh,Financial Fragility with SAM?,New York University,Jan. 6 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Meeting Room 413",Econometric Society,Financial Intermediation,A1,NA,NA,Vincent Glode,University of Pennsylvania,Timothy James McQuade,Stanford University,Manuel Adelino,Duke University,,,,,STIJN VAN NIEUWERBURGH,Male,,,,,,NA,NA,NA,NA,NA
Stijn Van Nieuwerburgh,Are Mutual Fund Managers Paid For Investment Skill?,New York University,Jan. 5 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Commonwealth Hall C",American Finance Association,Compensation in Mutual Fund Management,G1,NA,NA,Harrison Hong,Columbia University,Mariassunta Giannetti,Stockholm School of Economics,Susan Christoffersen,University of Toronto,Eric Zitzewitz,Dartmouth College,,,STIJN VAN NIEUWERBURGH,Male,,,,,,NA,NA,NA,NA,NA
Stijn Van Nieuwerburgh,Identifying the Benefits from Home Ownership: A Swedish Experiment,New York University,Jan. 7 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Washington C",American Real Estate and Urban Economics Association,Real Estate Finance,"G2, R3",NA,NA,Elliot Anenberg,Federal Reserve Board,Alberto Rossi,University of Maryland,Adriano Rampini,Duke University,John Mondragon,Northwestern University,,,STIJN VAN NIEUWERBURGH,Male,,,,,,NA,NA,NA,NA,NA
Stuart Gabriel,"Nowhere to Run, Nowhere to Hide: Asset Diversification in a Flat World",University of California-Los Angeles,Jan. 7 2018,1:00 PM - 3:00 PM,"Loews Philadelphia, Washington A",American Real Estate and Urban Economics Association,Commercial Real Estate: Investment Performance,"G1, R3",NA,NA,Veronika Pool,Indiana University,Greg MacKinnon,Pension Real Estate Association,Jawad Addoum,Cornell University,Charles Trzcinka,Indiana University,,,STUART GABRIEL,Male,,,,,,NA,NA,NA,NA,NA
Stuart Rosenthal,Owned Now Rented Later? Housing Stock Transitions and Market Dynamics,Syracuse University,Jan. 7 2018,10:15 AM - 12:15 PM,"Loews Philadelphia, Washington B",American Real Estate and Urban Economics Association,"Housing Tenure, Evictions, and Property Rights Restrictions","R2, J0",NA,NA,John C. Weicher,Hudson Institute,Kevin Corinth,President’s Council of Economic Advisers,,,,,,,STUART ROSENTHAL,Male,,,,,,NA,NA,NA,NA,NA
Sujit Kapadia,"Narratives, Social Contagion and Credit Booms",Bank of England,Jan. 5 2018,2:30 PM - 4:30 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon C",American Economic Association,Credit Cycles and the Role of Macro-prudential Policy,"E3, G2",NA,NA,Jeremy Stein,Harvard University,Kristin J. Forbes,Massachusetts Institute of Technology,Helene Rey,London Business School,Nina Boyarchenko,Federal Reserve Bank of New York,,,Sujit Kapadia,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,Model-Free Estimation of the Hedonic Price for Housing Space,National University of Singapore,Jan. 7 2018,1:00 PM - 3:00 PM,"Loews Philadelphia, Washington C",American Real Estate and Urban Economics Association,Education and Homeownership,"R2, D0",NA,NA,Elliot Anenberg,Federal Reserve Board,Rebecca Diamond,Stanford University,Maisy Wong,University of Pennsylvania,Eric Brunner,University of Connecticut,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,Commuting Time and Labor Supply,Georgetown University,Jan. 6 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 112-A",American Economic Association,New Perspectives on Time Use,"J2, D1",NA,NA,Jay Stewart,U.S. Bureau of Labor Statistics,Decio Coviello,HEC Montréal,Norma Coe,University of Washington-Seattle,Patrick Warren,Clemson University,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,Risk Avoidance and Environmental Hazards--Effects of the Transboundary Haze Pollution in Singapore,Georgetown University,Jan. 6 2018,8:00 AM - 10:00 AM,"Loews Philadelphia, Washington B",American Real Estate and Urban Economics Association,Topics in International Real Estate,"Q5, R1",NA,NA,Nicholas Sanders,Cornell University,Barbara Petrongolo,Queen Mary University of London,Joseph S. Shapiro,Yale University,Pedro Rey Biel,Autonomous University of Barcelona,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,Dragon Babies,Georgetown University,Jan. 7 2018,10:15 AM - 12:15 PM,"Marriott Philadelphia Downtown, Meeting Room 306",American Economic Association,Cohort Effects: Sources and Implications,"A1, J0",NA,NA,James Choi,Yale University and NBER,Scott Baker,Northwestern University,Na'ama Shenhav,Dartmouth College,Kelly Shue,University of Chicago and NBER,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,"Relational Contracts, Reputational Concerns, and Appraiser Behavior: Evidence from the Housing Market",National University of Singapore,Jan. 6 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Washington C",American Real Estate and Urban Economics Association,Mortgages II,"G2, R3",NA,NA,Craig Furfine,Northwestern University,Rodney Ramcharan,University of Southern California,Franco Zecchetto,Technological Autonomous University of Mexico (ITAM),Anthony DeFusco,Northwestern University,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Sumit Agarwal,Banking Competition and Shrouded Attributes: Evidence From the United States Mortgage Market,Georgetown University,Jan. 5 2018,8:00 AM - 10:00 AM,"Pennsylvania Convention Center, 105-A",American Economic Association,Credit Allocation,G2,NA,NA,,,,,,,,,,,SUMIT AGARWAL,Male,,,,,,NA,NA,NA,NA,NA
Suphanit Piyapromdee,On Worker and Firm Heterogeneity in Wages and Employment Mobility: Evidence From Danish Register Data,University College London,Jan. 6 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Meeting Room 309",Korea-America Economic Association,Heterogeneous Agents in Macroeconomics,"E2, D1",NA,NA,Hye Mi You,State University of New York-Buffalo,Soojin Kim,Purdue University,Serena Rhee,University of Hawaii-Manoa,Yoosoon Chang,Indiana University,,,Suphanit Piyapromdee,Female,,,,,,NA,NA,NA,NA,NA
Suresh Sundaresan,Tax Effects on Bank Liability Structure,Columbia University,Jan. 6 2018,2:30 PM - 4:30 PM,"Loews Philadelphia, Commonwealth Hall B",American Finance Association,Bank Deposits,G2,NA,NA,Philip Strahan,Boston College,Philipp Schnabl,New York University,Taylor Begley,Washington University-St. Louis,Erik Gilje,University of Pennsylvania,,,SURESH SUNDARESAN,Male,,,,,,NA,NA,NA,NA,NA
Susan Athey,A Large Scale Model of Travel Time and User Choice Behavior,Stanford University,Jan. 5 2018,8:00 AM - 10:00 AM,"Marriott Philadelphia Downtown, Liberty Ballroom Salon A",American Economic Association,Economic Applications of Machine Learning,"C1, O3",NA,NA,Michael Luca,Harvard Business School,Marshall Burke,Stanford University,Greg Lewis,Microsoft Research,Shane Greenstein,Harvard Business School,,,SUSAN ATHEY,Female,,,,,,NA,NA,NA,NA,NA
Susan Athey,Online Intermediaries and the Consumption of Polarized and Inaccurate News During the 2016 Presidential Election,"Stanford University, NBER, Microsoft Research New England",Jan. 6 2018,12:30 PM - 2:15 PM,"Marriott Philadelphia Downtown, Grand Ballroom Salon C",Korea-America Economic Association,Recent Studies in Applied Microeconomics,"D7, L1",NA,NA,Karam Kang,Carnegie Mellon University,Jihye Jeon,Boston University,"Jeong-Ho \John\"" Kim""",Emory University,Ilwoo Hwang,University of Miami,,,SUSAN ATHEY,Female,,,,,,NA,NA,NA,NA,NA
Susan Athey,Efficient Policy Learning,Stanford University,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,Machine Learning for Policy Research,"C1, C8",NA,NA,John N. Friedman,Brown University,Keisuke Hirano,Pennsylvania State University,,,,,,,SUSAN ATHEY,Female,,,,,,NA,NA,NA,NA,NA
Susan Thorp,"Long-term Care Income: Selection, Informal Care, and Precautionary Savings",University of Sydney,Jan. 7 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 107-A",American Economic Association,Long-term Care Insurance,"D1, I1",NA,NA,Lee M. Lockwood,Northwestern University,Daniel Barczyk,McGill University,Corina Mommaerts,University of Wisconsin-Madison,Kim Peijnenburg,HEC Paris,,,Susan Thorp,Female,,,,,,NA,NA,NA,NA,NA
Sushant Acharya,The Anatomy of Sentiment-driven Fluctuations,Federal Reserve Bank of New York,Jan. 5 2018,2:30 PM - 4:30 PM,"Pennsylvania Convention Center, 102-A",Econometric Society,Macroeconomics Subject to Informational Frictions,A1,NA,NA,,,,,,,,,,,Sushant Acharya,Male,,,,,,NA,NA,NA,NA,NA
Susumu Imai,"Employment, Occupational Mobility and Job Skills of Cancer Survivors",Hokkaido University,Jan. 7 2018,10:15 AM - 12:15 PM,"Pennsylvania Convention Center, 202-A",American Economic Association,Health and Employment,I0,NA,NA,,,,,,,,,,,SUSUMU IMAI,Male,,,,,,NA,NA,NA,NA,NA
