author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Tatevik Sekhposyan,Macroeconomic Uncertainty Indices Based on Nowcast and Forecast Error Distributions,Texas A&M University,Jan 04 2015,10:15 AM,"Sheraton Boston, The Fens",American Economic Association,"Macro/International II (E3, F3)",,Anna Mikusheva,Massachusetts Institute of Technology,,,,,,,,,,,Tatevik Sekhposyan,Female,,,,,,NA,NA,NA,NA,NA
Tatiana Homonoff,Consumer Borrowing after Payday Loan Bans,Cornell University,Jan 04 2015,8:00 AM,"Sheraton Boston, Independence Ballroom East",American Economic Association,Consumer Credit Behavior,G2,Mark D. Manuszak,Federal Reserve Board,,,,,,,,,,,Tatiana Homonoff,Female,,,,,,NA,NA,NA,NA,NA
Tetsuji Okazaki,"Acquisitions, Productivity, and Profitability: Evidence from the Japanese Cotton Spinning Industry",University of Tokyo,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 208",American Economic Association,"Integration and Management: Theory and Evidence from Around the World (D2, L2)",,John Van Reenen,"London School of Economics, Centre for Economic Performance, NBER and CEPR",,,,,,,,,,,Tetsuji Okazaki,Male,,,,,,NA,NA,NA,NA,NA
Theresa Kuchler,Sticking to Your Plan: Hyperbolic Discounting and Credit Card Debt Paydown,New York University,Jan 04 2015,10:15 AM,"Hynes Convention Center, Room 209",American Economic Association,"Credit Cards (G2, D1)",,Victor Stango,University of California-Davis,Brian Bucks,Consumer Financial Protection Bureau,Jeremy Tobacman,University of Pennsylvania,Daniel Grodzicki,Pennsylvania State University,Ricardo Serrano-Padial,University of Wisconsin-Madison,,,Theresa Kuchler,Female,,,,,,NA,NA,NA,NA,NA
Thomas Davidoff,Reverse Mortgages: What Homeowners (Don't) Know and How it Matters,University of British Columbia,Jan 05 2015,10:15 AM,"Sheraton Boston, Liberty B",American Economic Association,Housing,R3,Jeffrey E. Zabel,Tufts University,,,,,,,,,,,THOMAS DAVIDOFF,Male,,,,,,NA,NA,NA,NA,NA
Thomas Davidoff,Reverse Mortgage Demographics and Collateral Performance,University of British Columbia,Jan 04 2015,8:00 AM,"Westin Copley, Defender",American Real Estate & Urban Economic Association,"Maintenance, Modification, and Rehabilitation (R2, G2)",,Henry Munneke,University of Georgia,James Conklin,University of Georgia,Donald Haurin,Ohio State University,Lauren Lambie-Hanson,Federal Reserve Bank of Philadelphia,Kip Womack,University of North Carolina-Charlotte,,,THOMAS DAVIDOFF,Male,,,,,,NA,NA,NA,NA,NA
Thomas Kick,The Political Economy of Bank Bailouts,Deutsche Bundesbank,Jan 04 2015,10:15 AM,"Westin Copley, Essex North",American Finance Association,Finance and Politics,G3,Francesco Trebbi,University of British Columbia,Motohiro Yogo,Federal Reserve Bank of Minneapolis,Jeffry Frieden,Harvard University,Thomas Fujiwara,Princeton University,,,,,Thomas Kick,Male,,,,,,NA,NA,NA,NA,NA
Thomas Laubach,Macroeconomic Effects of the Federal Reserve's Unconventional Monetary Policies,Federal Reserve Board,Jan 03 2015,10:15 AM,"Sheraton Boston, Beacon G",Econometric Society,"Assessing Unconventional Monetary Policies in the United States, Europe and Japan",E5,Athanasios Orphanides,Massachusetts Institute of Technology,Refet Gurkaynak,Bilkent University,Juan Rubio-Ramirez,Duke University,James Vickery,Federal Reserve Bank of New York,Frank Smets,European Central Bank,,,THOMAS LAUBACH,Male,,,,,,NA,NA,NA,NA,NA
Thomas Noe,"Blood and Money: Kin Altruism, Governance, and Inheritance in the Family Firm",University of Oxford,Jan 04 2015,10:15 AM,"Boston Marriott Copley, Boylston",Association of Financial Economists,"Family Firms, Internal Capital Markets and Entrepreneurship (G3, F3)",,Daniel Wolfenzon,Columbia University,Simi Kedia,Rutgers University,Vikram Nanda,Rutgers University,William Kerr,Harvard Business School,,,,,Thomas Noe,Male,,,,,,NA,NA,NA,NA,NA
Thomas Philippon,Inspecting the Mechanism: Leverage and the Great Recession in the Eurozone,New York University,Jan 04 2015,10:15 AM,"Sheraton Boston, Beacon D",Econometric Society,Global Lessons from the Eurozone Crisis,E3,Thomas Philippon,New York University,Ivan Werning,Massachusetts Institute of Technology,Vania Stavrakeva,London Business School,Patricia Gomez-Gonzalez,Bank of Spain,,,,,THOMAS PHILIPPON,Male,,,,,,NA,NA,NA,NA,NA
Thomas Philippon,"Runs versus Lemons: Information Disclosure, Fiscal Capacity and Financial Stability",New York University and NBER,Jan 03 2015,10:15 AM,"Sheraton Boston, The Fens",American Economic Association,"Information Disclosure in Financial Markets (G1, E5)",,Gary Gorton,Yale University and NBER,Guido Lorenzoni,Northwestern University and NBER,Bengt Holmstrom,Massachusetts Institute of Technology and NBER,Laura Veldkamp,New York University and NBER,Mark Gertler,New York University and NBER,,,THOMAS PHILIPPON,Male,,,,,,NA,NA,NA,NA,NA
Thomas Philippon,Wages and Human Capital in Finance: International Evidence 1970-2007,New York University,Jan 05 2015,8:00 AM,"Hynes Convention Center, Room 201",American Economic Association,"Compensation and Rents in the Finance Industry (J3, G2)",,Paul Oyer,Stanford University,David Scharfstein,Harvard Business School,Camille Landais,London School of Economics,Alex Edmans,London Business School,Joshua Rauh,Stanford University,,,THOMAS PHILIPPON,Male,,,,,,NA,NA,NA,NA,NA
Thomas Piketty,About Capital in the 21st century,Paris School of Economics,Jan 03 2015,8:00 AM,"Sheraton Boston, Independence Ballroom",American Economic Association,"A Discussion of Thomas Piketty's \Capital in the 21st Century\""""",D3,N. Gregory Mankiw,Harvard University,,,,,,,,,,,THOMAS PIKETTY,Male,,,,,,NA,NA,NA,NA,NA
Tim Landvoigt,Housing Demand during the Boom: The Role of Expectations and Credit Constraints,University of Texas-Austin,Jan 05 2015,8:00 AM,"Sheraton Boston, Beacon F",Econometric Society,"Are All Financial Shocks Alike? The Effects of Credit, Housing and Uncertainty Shocks (E3, E5)",,Francesco Furlanetto,Norges Bank,Vincenzo Quadrini,University of Southern California,Andreas Fuster,Federal Reserve Bank of New York,Zheng Liu,Federal Reserve Bank of San Francisco,Jonathan Wright,Johns Hopkins University,,,Tim Landvoigt,Male,,,,,,NA,NA,NA,NA,NA
Tim Schmidt-Eisenlohr,"No Guarantees, No Trade: How Banks Affect Export Patterns",University of Illinois-Urbana-Champaign,Jan 05 2015,1:00 PM,"Hynes Convention Center, Room 207",American Economic Association,"Banks in International Trade (F3, F1)",,Tim Schmidt-Eisenlohr,University of Illinois-Urbana-Champaign,Kalina Manova,Stanford University,Pol Antras,Harvard University,Luc Laeven,International Monetary Fund,Tim Schmidt-Eisenlohr,University of Illinois-Urbana-Champaign,,,Tim Schmidt-Eisenlohr,Male,,,,,,NA,NA,NA,NA,NA
Tim Schmidt-Eisenlohr,"International Trade, Risk and the Role of Banks",University of Illinois-Urbana-Champaign,Jan 05 2015,10:15 AM,"Sheraton Boston, Independence Ballroom East",American Economic Association,Cross-Border Banking and Capital Flows,F3,Daniel Riera-Crichton,Bates College,,,,,,,,,,,Tim Schmidt-Eisenlohr,Male,,,,,,NA,NA,NA,NA,NA
Todd Gerarden,Deconstructing the Energy Efficiency Gap: Conceptual Frameworks and Evidence,Harvard University,Jan 03 2015,2:30 PM,"Sheraton Boston, Public Garden",American Economic Association,"Explaining the Energy Paradox (D1, L2)",,Robert N. Stavins,Harvard University,Kenneth Gillingham,Yale University,Erich Muehlegger,Harvard University,,,,,,,Todd Gerarden,Male,,,,,,NA,NA,NA,NA,NA
Tom Krebs,Labor Market Reform and the Cost of Business Cycles,University of Mannheim,Jan 04 2015,2:30 PM,"Sheraton Boston, Beacon B",Econometric Society,"Labor Market Policies: Design and Evaluation (J3, J4)",,Noah Williams,University of Wisconsin,,,,,,,,,,,Tom Krebs,Male,,,,,,NA,NA,NA,NA,NA
Tomasz Piskorski,"Mortgage Rates, Household Balance Sheets, and the Real Economy",Columbia University,Jan 03 2015,10:15 AM,"Hynes Convention Center, Room 204",American Economic Association,"Housing Finance (D1, G2)",,Luigi Guiso,Ente Luigi Einaudi,Brigitte C. Madrian,Harvard University,Umit Gurun,University of Texas-Dallas,Xavier Gabaix,New York University,Karen Pence,Federal Reserve Board,,,TOMASZ PISKORSKI,Male,,,,,,NA,NA,NA,NA,NA
Toni Ahnert,A Wake-Up Call Theory of Contagion,Bank of Canada,Jan 04 2015,2:30 PM,"Boston Marriott Copley, Grand Ballroom—Salon H",International Banking Economics & Finance Association,"Networks, Integration and Contagion (G1, G2)",,Diana Hancock,Federal Reserve Board,Sergio Vicente,Universidad Carlos III Madrid,Lena Tonzer,EUI and Halle Institute for Economic Research,Marianna Caccavaio,Bank of Italy,Martin Strieborny,Lund University,,,Toni Ahnert,Male,,,,,,NA,NA,NA,NA,NA
Trevor Tombe,"What's Inside Counts: Migration, Taxes, and the Internal Gains from Trade",University of Calgary,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 209",American Economic Association,"Domestic Trade Costs (F1, F6)",,Dennis Novy,University of Warwick,Yoto Yotov,Drexel University,Mario Larch,University of Bayreuth,Trevor Tombe,University of Calgary,Natalia Ramondo,University of California-San Diego,,,Trevor Tombe,Male,,,,,,NA,NA,NA,NA,NA
Trevor Tombe,"Trade, Migration and Regional Income Differences: Evidence from China",University of Calgary,Jan 04 2015,10:15 AM,"Hynes Convention Center, Room 202",American Economic Association,"Spatial Misallocation (H7, R1)",,Chang-Tai Hsieh,University of Chicago,Klaus Desmet,Universidad Carlos III Madrid,Jonathan I. Dingel,University of Chicago,Gilles Duranton,University of Pennsylvania,Lorenzo Caliendo,Yale University,,,Trevor Tombe,Male,,,,,,NA,NA,NA,NA,NA
Tyler Muir,Credit Spreads and the Severity of Financial Crises,Yale University,Jan 04 2015,2:30 PM,"Hynes Convention Center, Room 203",American Economic Association,"Financial Crises and Beliefs (G1, G2)",,Arvind Krishnamurthy,Stanford University,Gary Gorton,Yale University,Francis Longstaff,University of California-Los Angeles,Sebastian Di Tella,Stanford University,,,,,Tyler Muir,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,Lessons from Schumpeterian Growth Theory,University of Pennsylvania,Jan 03 2015,10:15 AM,"Sheraton Boston, Constitution Ballroom A",American Economic Association,Reflections on New Growth Theory,O4,Charles I. Jones,Stanford University,,,,,,,,,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,"Young, Restless and Creative: Openness to Disruption and Creative Innovations",University of Pennsylvania,Jan 05 2015,1:00 PM,"Hynes Convention Center, Room 208",American Economic Association,"Entrepreneurship and Creativity (O3, J2)",,Petra Moser,Stanford University,Pian Shu,Harvard Business School,Benjamin Pugsley,Federal Reserve Bank of New York,Benjamin Jones,Northwestern University,Jonathan Feinstein,Yale University,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,Innovation Networks,University of Pennsylvania,Jan 04 2015,8:00 AM,"Sheraton Boston, Back Bay Ballroom C",American Economic Association,Intellectual Property Rights and Innovation,O3,William Kerr,Harvard Business School,,,,,,,,,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,Lack of Selection and Imperfect Managerial Contracts: Firm Dynamics in Developing Countries,University of Pennsylvania,Jan 03 2015,8:00 AM,"Sheraton Boston, Back Bay Ballroom C",American Economic Association,"Firm Dynamics and Growth (O4, E6)",,Philippe Aghion,Harvard University,Sam Kortum,Yale University,John Haltiwanger,University of Maryland,Joseph P. Kaboski,University of Notre Dame,Rocco MacChiavello,University of Warwick,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,Creative Destruction and Subjective Well-Being,University of Pennsylvania,Jan 03 2015,2:30 PM,"Hynes Convention Center, Room 208",American Economic Association,"Well-Being: Measurement and Policies (I3, C8)",,Marc Fleurbaey,Princeton University,Fabrice Murtin,OECD and Sciences PO,Jakina Debnam,Cornell University,Florian Guyot,Sciences Po,Alexandra Roulet,Harvard University,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ujjayant Chakravorty,Will Shale Gas Reduce Carbon Emissions from China?,Tufts University,Jan 04 2015,10:15 AM,"Hynes Convention Center, Room 204",American Economic Association,"Understanding China's Environmental and Energy Challenges and Policy Options (Q5, Q4)",,Matthew Kahn,University of California-Los Angeles,Erich Muehlegger,Harvard University and NBER,Erin Mansur,Dartmouth College and NBER,Lucija Muehlenbachs,University of Calgary,Kenneth Gillingham,Yale University,,,Ujjayant Chakravorty,Male,,,,,,NA,NA,NA,NA,NA
Ulrich Wagner,The Co-Benefits of Climate Policy: An Empirical Analysis of the EU Emissions Trading Scheme,University of Madrid,Jan 04 2015,10:15 AM,"Sheraton Boston, Hampton Room",Association of Environmental & Resource Economists,"Markets for Pollution (Q5, G1)",,Erica Myers,University of Illinois,Erica Myers,University of Illinois,Sanjay Patnaik,George Washington University,Stephen Holland,University of North Carolina-Greensboro,Christian Traeger,University of California-Berkeley,,,Ulrich Wagner,Male,,,,,,NA,NA,NA,NA,NA
Ulrich Wagner,The Causal Effects of the European Union Emissions Trading Scheme: Evidence from French Manufacturing Plants,University of Madrid,Jan 03 2015,8:00 AM,"Sheraton Boston, Hampton Room",Association of Environmental & Resource Economists,"Energy and Energy-Intensive Industry (Q4, L2)",,Meredith Fowlie,University of California-Berkeley,James Bushnell,University of California-Davis,Meredith Fowlie,University of California-Berkeley,Ralf Martin,Imperial College London,Kevin Novan,University of California-Davis,,,Ulrich Wagner,Male,,,,,,NA,NA,NA,NA,NA
Ulrike Malmendier,Bank Risk-Taking and Bank History,University of California-Berkeley,Jan 04 2015,8:00 AM,"Sheraton Boston, Constitution Ballroom A",American Economic Association,"Banking, Financial Crises, and Behavioral Finance (E4, G1)",,Ulrike Malmendier,University of California-Berkeley,Zhiguo He,University of Chicago,Rüdiger Fahlenbrach,Ecole Polytechnique Fédérale de Lausanne,Justin Murfin,Yale University,Wei Xiong,Princeton University,,,ULRIKE MALMENDIER,Female,,,,,,NA,NA,NA,NA,NA
Umit Gurun,Patent Trolls,University of Texas-Dallas,Jan 04 2015,2:30 PM,"Westin Copley, Essex South",American Finance Association,Entrepreneurial Finance,G1,Antoinette Schoar,Massachusetts Institute of Technology,Petra Moser,Stanford University,Francisco Perez-Gonzalez,Stanford University and Instituto Tecnologico Autonomo de Mexico,Per Stromberg,Stockholm School of Economics,,,,,Umit Gurun,Male,,,,,,NA,NA,NA,NA,NA
Umit Gurun,Advertising Expensive Mortgages,University of Texas-Dallas,Jan 03 2015,2:30 PM,"Boston Marriott Copley, Grand Ballroom—Salon H",Industrial Organization Society,The Industrial Organization of Financial Services,L1,Jean-Francois Houde,University of Pennsylvania,Marc Rysman,Boston University,Michael Grubb,Boston College,Victor Stango,University of California-Davis,Alessandro Gavazza,London School of Economics,,,Umit Gurun,Male,,,,,,NA,NA,NA,NA,NA
Uri Gneezy,Ode to the Sea: Workplace Organizations and Norms of Cooperation,University of California-San Diego,Jan 04 2015,8:00 AM,"Boston Marriott Copley, St. Botolph",Association for Comparative Economic Studies,"Economic Anthropology (D2, P4)",,Ariel Ben Yishay,College of William & Mary,Andreas Leibbrandt,Monash University,Ariel Ben Yishay,College of William & Mary,Y. Jane Zhang,Hong Kong University of Science and Technology,Robert Akerlof,University of Warwick,,,Uri Gneezy,Male,,,,,,NA,NA,NA,NA,NA
Urvi Neelakantan,"Risky, Lumpy Human Capital in Household Portfolios",Federal Reserve Bank of Richmond,Jan 05 2015,1:00 PM,"Sheraton Boston, Beacon H",Econometric Society,"Household Risk, Credit, and Insurance",E2,Felicia Ionescu,Federal Reserve Board,,,,,,,,,,,Urvi Neelakantan,Female,,,,,,NA,NA,NA,NA,NA
Utpal Bhattacharya,Abusing ETFs,Indiana University,Jan 05 2015,1:00 PM,"Hynes Convention Center, Room 206",American Economic Association,Trading and Financial Instruments,G1,Rodolfo Prieto,Boston University,,,,,,,,,,,Utpal Bhattacharya,Male,,,,,,NA,NA,NA,NA,NA
V. Kerry Smith,Futures Market’s Role within Incentive Based Environmental Policy to Mitigate Permit Price Uncertainty,Arizona State University,Jan 05 2015,10:15 AM,"Hynes Convention Center, Room 204",American Economic Association,Environmental Economics,Q1,Katharine Sims,Amherst College,,,,,,,,,,,V. KERRY SMITH,Male,KERRY SMITH,,,,,NA,NA,NA,NA,NA
Valentin Haddad,Safe Assets,Princeton University,Jan 04 2015,8:00 AM,"Hynes Convention Center, Room 207",American Economic Association,"Safe Assets (E2, G1)",,Valentin Haddad,Princeton University,Valentin Haddad,Princeton University,Gary Gorton,Yale University,Adi Sunderam,Harvard Business School,Vania Stavrakeva,London Business School,,,Valentin Haddad,Male,,,,,,NA,NA,NA,NA,NA
