author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Victor Chernozhukov,"A Machine Learned, Real Time Measure of the Rate of Inflation",Massachusetts Institute of Technology,Jan. 4 2019,12:30 PM - 2:15 PM,"Atlanta Marriott Marquis, Marquis Ballroom A",National Association for Business Economics,"Putting the \Ec\"" in Tech: Economics at Tech Firms""","L1, D2",Carolyn Evans,Intel Corp,,,,,,,,,,,Victor Chernozhukov,Male,,,,,,NA,NA,NA,NA,NA
Victor Couture,Quantifying Social Interactions Using Smartphone Data,University of California-Berkeley,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, M303",Econometric Society,Big Data in Spatial Economics,"F1, R1",Dave Donaldson,Massachusetts Institute of Technology,,,,,,,,,,,Victor Couture,Male,,,,,,NA,NA,NA,NA,NA
Victoria Vanasco,Strategic Complexity,Stanford University,Jan. 6 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 205-206-207",American Finance Association,Contracts and Complexity,G3,Augustin Landier,HEC Paris,Bruce Carlin,University of California-Los Angeles,Abhiroop Mukherjee,Hong Kong University of Science and Technology,Katharina Lewellen,Dartmouth College,,,,,Victoria Vanasco,Female,,,,,,NA,NA,NA,NA,NA
Vikrant Vig,Government Ownership of Banks and Corporate Innovation,London Business School,Jan. 4 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, Grand Ballroom C",American Finance Association,Bank Lending and Firm Financing,G2,Denis Sosyura,Arizona State University,Manuel Adelino,Duke University,Mark Leary,Washington University-St. Louis,Gregor Matvos,University of Texas-Austin,,,,,VIKRANT VIG,Male,,,,,,NA,NA,NA,NA,NA
Viktors Stebunovs,Modeling Your Stress Away,Federal Reserve Board,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International B",American Economic Association,Capital Requirements and Monetary Policy,G2,Bruno Sultanum,Federal Reserve Bank of Richmond,,,,,,,,,,,Viktors Stebunovs,Male,,,,,,NA,NA,NA,NA,NA
Viral V. Acharya,Bank Use of Sovereign CDS in the Eurozone Crisis: Hedging and Risk Incentives,Reserve Bank of India,Jan. 5 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 305","International Banking, Economics, and Finance Association",Bank Lending and Cross-border Flows,"G2, F3",Larry Wall,Federal Reserve Bank of Atlanta,Miguel Garcia-Posada,Bank of Spain,Wilko Bolt,De Nederslandsche Bank,Rosen Valchev,Boston College,Mike Mariathasan,KU Leuven,,,VIRAL V. ACHARYA,Male,VIRAL ACHARYA,,,,,NA,NA,NA,NA,NA
Viral V. Acharya,Credit Lines and the Liquidity Insurance Channel,"New York University, CEPR, and NBER",Jan. 5 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 205-206-207",American Finance Association,Corporate Borrowing,G3,Mark Leary,Washington University-St. Louis,Joao Santos,Federal Reserve Bank of New York,Konstantin Milbradt,Northwestern University,Heather Tookes,Yale University,,,,,VIRAL V. ACHARYA,Male,VIRAL ACHARYA,,,,,NA,NA,NA,NA,NA
Vivi Alatas,Does Elite Capture Matter? Local Elites and Targeted Welfare Programs in Indonesia,World Bank,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 7",American Economic Association,Intentional and Unintentional Effects of Safety Net Programs,"I3, H2",Adriana Lleras-Muney,University of California-Los Angeles,Amanda Kowalski,University of Michigan,Samuel Bazzi,Boston University,Adriana Lleras-Muney,University of California-Los Angeles,,,,,Vivi Alatas,Female,,,,,,NA,NA,NA,NA,NA
Vojislav Maksimovic,"Who Benefits from the Decline of American Manufacturing? Evidence from 142,663 Foreign and Domestic Entries in China",University of Maryland,Jan. 4 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 205-206-207",American Finance Association,Finance and Development,G3,Emily Breza,Harvard University,Michela Giorcelli,University of California-Los Angeles,David Schoenherr,Princeton University,Erik Loualiche,University of Minnesota,,,,,VOJISLAV MAKSIMOVIC,Male,,,,,,NA,NA,NA,NA,NA
Warren Whatley,"The Transatlantic Slave Trade, The South Sea Company and the Financial Revolution in Great Britain",University of Michigan,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, L505",Cliometric Society,Carrots and Coercion in Labor Mobility and Economic Development,N3,Noel Maurer,George Washington University,John Deveraux,City University of New York-Queens College,Petra Moser,New York University,Leticia Abad,City University of New York-Queens College,Alan Dye,Barnard College,,,WARREN WHATLEY,Male,,,,,,NA,NA,NA,NA,NA
Wei Jiang,Picking Friends Before Picking (Proxy) Fights: How Mutual Fund Voting Shapes Proxy Contests,Columbia University,Jan. 6 2019,1:00 PM - 3:00 PM,"Hilton Atlanta, 212-213-214",American Finance Association,Active and Passive Investors,G3,Francesca Cornelli,London Business School,Vicente Cunat,London School of Economics,Miriam Schwartz-Ziv,Michigan State University,Ernst Maug,University of Mannheim,Nadya Malenko,Boston College,,,WEI JIANG,Female,,,,,,NA,NA,NA,NA,NA
Wei Wang,Nonlinear Bank Loan Loss Provisioning,Temple University,Jan. 6 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 314",Society of Government Economists,Measurement of Core Variables in Banking,"G0, E3",Claire Brennecke,U.S. Federal Deposit Insurance Corporation,Emily Johnston-Ross,U.S. Federal Deposit Insurance Corporation,Pavel Kapinos,Federal Reserve Bank of Dallas,Vivian Hwa,U.S. Federal Deposit Insurance Corporation,Justin Vitanza,Temple University,,,Wei Wang,Male,,,,,,NA,NA,NA,NA,NA
Wei Wang,Learning by Doing: Judge Experience and Bankruptcy Outcomes,Queen's University,Jan. 6 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 203",Association of Financial Economists,Financial Distress and Resolution,"G3, K2",Kose John,New York University,Stacey Jacobsen,Southern Methodist University,Ashwini Agrawal,London School of Economics,Katherine Waldock,Georgetown University,Tom Chang,University of Southern California,,,Wei Wang,Male,,,,,,NA,NA,NA,NA,NA
Wei Wang,Debt-Equity Simultaneous Holdings and Distress Resolution,Queen's University,Jan. 6 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 203",Association of Financial Economists,Financial Distress and Resolution,"G3, K2",Kose John,New York University,Stacey Jacobsen,Southern Methodist University,Ashwini Agrawal,London School of Economics,Katherine Waldock,Georgetown University,Tom Chang,University of Southern California,,,Wei Wang,Male,,,,,,NA,NA,NA,NA,NA
Wei Xiong,Economic Consequences of Housing Speculation,Princeton University and NBER,Jan. 6 2019,1:00 PM - 3:00 PM,"Atlanta Marriott Marquis, International 8",American Economic Association,Expectations and the Real Estate Boom and Bust of the Late 2000s,"E3, G0",Itzhak Ben-David,Ohio State University and NBER,Carlos Garriga,Federal Reserve Bank of St. Louis,Monika Piazzesi,Stanford University,Andreas Fuster,Swiss National Bank,Christopher M. Otrok,University of Missouri and Federal Reserve Bank of St. Louis,,,WEI XIONG,Male,,,,,,NA,NA,NA,NA,NA
Wei Xiong,Bank Equity and Banking Crises,Princeton University,Jan. 5 2019,2:30 PM - 4:30 PM,"Hilton Atlanta, 205-206-207",American Finance Association,Financial Crises and Transmission of Shocks,G2,Alan Moreira,University of Rochester,Tyler Muir,University of California-Los Angeles,Arvind Krishnamurthy,Stanford University,Justin Murfin,Yale University,Asaf Manela,Washington University-St. Louis,,,WEI XIONG,Male,,,,,,NA,NA,NA,NA,NA
Wendy Dunn,High-frequency Spending Responses to the Earned Income Tax Credit,Federal Reserve Board,Jan. 5 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 3",American Economic Association,High-frequency Data and Real Economic Activity,"E2, F4",Andrew H. McCallum,Federal Reserve Board,Dan Silverman,Arizona State University,Lorenz Kueng,Northwestern University,Matthew Notowidigdo,Northwestern University,,,,,WENDY DUNN,Female,,,,,,NA,NA,NA,NA,NA
Wendy Li,Globalization and Inequality in Innovation: A Perspective from U.S. R&D Tax Credit Policy,U.S. Bureau of Economic Analysis,Jan. 4 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 314",Society of Government Economists,Globalization and Intellectual Property,"F0, O3",Wendy Li,U.S. Bureau of Economic Analysis,Tom Neubig,Tax Sage Network,Teresa C. Fort,Dartmouth College,Nigel Cory,Information Technology & Innovation Foundation,Louise Sheiner,Brookings Institution,,,WENDY LI,Female,,,,,,NA,NA,NA,NA,NA
Wenlan Qian,Mobile Wallet and Entrepreneurial Growth,National University of Singapore,Jan. 6 2019,1:00 PM - 3:00 PM,"Atlanta Marriott Marquis, A707",American Economic Association,The Impact of Digital Economy,"G2, A1",Manju Puri,Duke University and NBER,Gregor Matvos,University of Texas-Austin and NBER,Manuel Adelino,"Duke University, CEPR and NBER",Paolina C. Medina,Texas A&M University,Zhiguo He,University of Chicago and NBER,,,Wenlan Qian,Female,,,,,,NA,NA,NA,NA,NA
Wenlan Qian,Thy Neighbor’s Misfortune: Peer Effect on Consumption,National University of Singapore,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 205-206-207",American Finance Association,Expectations in Household Finance,G2,Francesco D'Acunto,Boston College,Nicola Gennaioli,Bocconi University,Edward Glaeser,Harvard University,Luigi Guiso,European University Institute,Michael Weber,University of Chicago,,,Wenlan Qian,Female,,,,,,NA,NA,NA,NA,NA
Wenli Li,Buying Up Elm Street: Institutional Investors and the Housing Recovery,Federal Reserve Bank of Philadelphia,Jan. 6 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 217",American Real Estate and Urban Economics Association,Mortgage Crisis,"R1, R3",Kristopher Gerardi,Federal Reserve Bank of Atlanta,James Conklin,University of Georgia,Scott Frame,Federal Reserve Bank of Atlanta,Chris Cunningham,Federal Reserve Bank of Atlanta,Andra Ghent,University of Wisconsin-Madison,,,Wenli Li,Female,,,,,,NA,NA,NA,NA,NA
Werner Troesken,"How the Boll Weevil Left Southerners Richer, Taller, and Better Fed",University of Pittsburgh,Jan. 4 2019,12:30 PM - 2:15 PM,"Atlanta Marriott Marquis, L505",Cliometric Society,Reversals of Fortune in Health and Wellness,"N3, N5",Peter Meyer,U.S. Bureau of Labor Statistics,Vellore Arthi,University of California-Irvine,Ariell Zimran,Vanderbilt University,Jonathan Chapman,New York University,,,,,WERNER TROESKEN,Male,,,,,,NA,NA,NA,NA,NA
William Fuchs,Information Aggregation in Dynamic Markets with Adverse Selection,University of Texas-Austin and University Carlos III of Madrid,Jan. 5 2019,10:15 AM - 12:15 PM,"Atlanta Marriott Marquis, International B",American Economic Association,Mechanisms and Markets,"D4, G2",Piotr Dworczak,University of Chicago,Stephan Lauermann,University of Bonn,Glen Weyl,Microsoft and Yale University,Laura Doval,California Institute of Technology,Eliot Lipnowski,University of Chicago,,,William Fuchs,Male,,,,,,NA,NA,NA,NA,NA
William J. Collins,The Economic Assimilation of Irish Famine Migrants to the United States,Vanderbilt University & NBER,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, L505",Cliometric Society,Spatial Perspectives on Economic Opportunity,N3,Elisabeth Perlman,U.S. Bureau of the Census,Trevon Logan,Ohio State University,Joe Ferrie,Northwestern University,Greg Niemesh,Miami University,Philipp Ager,University of Southern Denmark,,,WILLIAM J. COLLINS,Male,WILLIAM COLLINS,,,,,NA,NA,NA,NA,NA
William Larson,House Price Markups and Mortgage Defaults,Federal Housing Finance Agency,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 217",American Real Estate and Urban Economics Association,Mortgage Default,"G1, D8",Benjamin Keys,University of Pennslyvania,Lindsay Relihan,London School of Economics,Changcheng Song,National University of Singapore,Lauren Lambie-Hanson,Federal Reserve Bank of Philadelphia,Marianna Kudlyak,Federal Reserve Bank of San Francisco,,,WILLIAM LARSON,Male,,,,,,NA,NA,NA,NA,NA
William N. Evans,Increasing Community College Completion Rates among Low-Income Students: Evidence from a Randomized Controlled Trial Evaluation of a Case Management Intervention,University of Notre Dame,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International 10",American Economic Association,Getting From High School Through College: Policies to Raise Educational Attainment,"I2, J0",Bruce Sacerdote,Dartmouth College,Philip Oreopoulos,University of Toronto,Sarah Turner,University of Virginia,Scott Carrell,University of California-Davis,Michael F. Lovenheim,Cornell University,,,William N. Evans,Male,,,,,,NA,NA,NA,NA,NA
William N. Evans,Promoting Success in Community College: Emergency Assistance versus Comprehensive Case Management,University of Notre Dame and NBER,Jan. 5 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, 224",Association of Christian Economists,People Helping People: Time as a Unique Input into Well Being,"I0, C7",Sarah Hamersma,Syracuse University,Timothy M. Diette,Washington and Lee University,Sara Helms McCarty,Samford University,Matthew Harris,University of Tennessee-Knoxville,,,,,William N. Evans,Male,,,,,,NA,NA,NA,NA,NA
Wing Suen,Credibility of Crime Allegations,University of Hong Kong,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, A701",American Economic Association,Topics in Economic Theory I,"D8, D1",Ayca Kaya,University of Miami,Alexander Wolitzky,Massachusetts Institute of Technology,Piotr Dworczak,University of Chicago,Mariagiovanna Baccara,Washington University-St. Louis,Matthias Doepke,Northwestern University,,,Wing Suen,Male,,,,,,NA,NA,NA,NA,NA
Wolfgang Keller,International Joint Ventures and Internal Versus External Technology Transfer,University of Colorado Boulder,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, International 2",American Economic Association,"Foreign Investment, Technology Transfer, and Firm Reorganization","F2, F1",Caroline Freund,World Bank,Philip Luck,University of Colorado-Denver,Lee Branstetter,Carnegie Mellon University,Kun Jiang,University of Nottingham,Kyle Handley,University of Michigan-Ann Arbor,,,WOLFGANG KELLER,Male,,,,,,NA,NA,NA,NA,NA
Xavier Gabaix,Myopia and Discounting,Harvard University,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, M102",Econometric Society,"Myopia, Inattention, and Bounded Rationality","E7, E0",George-Marios Angeletos,Massachusetts Institute of Technology,,,,,,,,,,,XAVIER GABAIX,Male,,,,,,NA,NA,NA,NA,NA
Xavier Mateos-Planas,The Role of Trade Credit and Bankruptcy in Business Fluctuations,Queen Mary University of London,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M302",American Economic Association,Heterogeneous Firms and Credit Risk,"E2, G1",Giulio Seccia,Nazarbayev University,David Benjamin,State University of New York-Buffalo,Grey Gordon,Federal Reserve Bank of Richmond,Eric Young,University of Virginia,Gabriel Mihalache,State University of New York-Stony Brook,,,XAVIER MATEOS-PLANAS,Male,,,,,,NA,NA,NA,NA,NA
Xi Chen,Investing in the Womb: Identifying Gender Discrimination through the Lens of Prenatal Ultrasounds,Yale University,Jan. 4 2019,12:30 PM - 2:15 PM,"Hilton Atlanta, 224",Chinese Economists Society,"Health, Development and Behavior",I1,Xi Chen,Yale University,,,,,,,,,,,XI CHEN,Male,,,,,,NA,NA,NA,NA,NA
Xi Li,Coordinated Engagements,London School of Economics,Jan. 6 2019,8:00 AM - 10:00 AM,"Hilton Atlanta, 209-210-211",American Finance Association,Corporate Governance: Creditor and Shareholder Monitoring,G3,Victoria Ivashina,Harvard Business School,Nadya Malenko,Boston College,Rui Albuquerque,Boston College,Giorgia Piacentino,Columbia University,Scott Duke Kominers,Harvard University,,,XI LI,Male,,,,,,NA,NA,NA,NA,NA
Xinwei Ma,​A Random Attention Model​,University of Michigan,Jan. 4 2019,2:30 PM - 4:30 PM,"Atlanta Marriott Marquis, International C",American Economic Association,Identification and Inference in Limited Attention Models,"C4, D9",Francesca Molinari,Cornell University,Aluma Dembo,University of Oxford,Jason Abaluck,Yale University,Arthur Lewbel,Boston College,Richard Blundell,University College London,,,Xinwei Ma,Male,,,,,,NA,NA,NA,NA,NA
Yan Bai,Sovereign Default Risk and Firm Heterogeneity,University of Rochester and NBER,Jan. 4 2019,8:00 AM - 10:00 AM,"Atlanta Marriott Marquis, M302",American Economic Association,Heterogeneous Firms and Credit Risk,"E2, G1",Giulio Seccia,Nazarbayev University,David Benjamin,State University of New York-Buffalo,Grey Gordon,Federal Reserve Bank of Richmond,Eric Young,University of Virginia,Gabriel Mihalache,State University of New York-Stony Brook,,,Yan Bai,Female,,,,,,NA,NA,NA,NA,NA
Yan Liu,Cross-Sectional Alpha Dispersion and Performance Evaluation,Texas A&M University,Jan. 4 2019,10:15 AM - 12:15 PM,"Hilton Atlanta, Grand Ballroom D",American Finance Association,Selecting Mutual Funds,G1,Russ Wermers,University of Maryland,Gjergji Cici,University of Kansas,Veronika Pool,Indiana University,Adam Reed,University of North Carolina-Chapel Hill,Wayne Ferson,University of Southern California,,,Yan Liu,Female,,,,,,NA,NA,NA,NA,NA
Yang Yao,Early-Mover Advantage in Political Careers: A Sponsored-Mobility View of Chinese City-Level Officials,Peking University,Jan. 4 2019,8:00 AM - 10:00 AM,"Hyatt Regency Atlanta, Hanover D & E",Association for Comparative Economic Studies,Political Selection and Intra-Party Conflicts in China,"P2, H1",Yang Yao,Peking University,Chen Cheng,Johns Hopkins University,Jennifer Gandhi,Emory University,Yongjing Zhang,University of Ottawa,,,,,YANG YAO,Male,,,,,,NA,NA,NA,NA,NA
Yang Yao,Dilemmas of Autocratic Governance: Theory and Evidence from the Anti-Corruption Campaign in China,Peking University,Jan. 4 2019,8:00 AM - 10:00 AM,"Hyatt Regency Atlanta, Hanover D & E",Association for Comparative Economic Studies,Political Selection and Intra-Party Conflicts in China,"P2, H1",Yang Yao,Peking University,Chen Cheng,Johns Hopkins University,Jennifer Gandhi,Emory University,Yongjing Zhang,University of Ottawa,,,,,YANG YAO,Male,,,,,,NA,NA,NA,NA,NA
