author,paper_title,author_affiliation,date,time,location,association,session_title,session_jel_code,session_chair,session_chair_affiliation,discussant_1,discussant_1_affiliation,discussant_2,discussant_2_affiliation,discussant_3,discussant_3_affiliation,discussant_4,discussant_4_affiliation,discussant_5,discussant_5_affiliation,author.y,gender,alternative_1,alternative_2,alternative_3,alternative_4,alternative_5,X,X.1,X.2,X.3,X.4
Thesia Garner,The Supplemental Poverty Measure under Alternate Treatments of Medical Out-of-Pocket Expenditures,US Bureau of Labor Statistics,Jan 04 2014,10:15 AM,"Pennsylvania Convention Center, 106-B",Society of Government Economists,Latest Research on Poverty Measurement for the United States,I3,Angus Deaton,Princeton University,James P. Ziliak,University of Kentucky,Jessica Banthin,Congressional Budget Office,,,,,,,THESIA GARNER,Female,,,,,,NA,NA,NA,NA,NA
Thibault Fally,Quantifying Upstreamness in East Asia: Insights from a Coasian Model of Production Staging,University of Colorado-Boulder,Jan 03 2014,2:30 PM,"Loews Philadelphia Hotel, Congress A",International Trade & Finance Association,International Trade and Finance,F1,Georg Schaur,University of Tennessee,,,,,,,,,,,Thibault Fally,Male,,,,,,NA,NA,NA,NA,NA
Thibaut Lamadon,"Matching, Sorting, Firm Output and Wages",University College London,Jan 04 2014,10:15 AM,"Pennsylvania Convention Center, 103-C",American Economic Association,Nature of Labor Income Dynamics,J3,Fatih Karahan,Federal Reserve Bank of New York,,,,,,,,,,,Thibaut Lamadon,Male,,,,,,NA,NA,NA,NA,NA
Thierry Mayer,Welfare and Trade Without Pareto,Sciences-Po,Jan 03 2014,10:15 AM,"Pennsylvania Convention Center, 103-B",American Economic Association,Gains from Trade When Firms Matter,F1,Pol Antras,Harvard University,Swati Dhingra,London School of Economics,Lorenzo Caliendo,Yale University,Jonathan Eaton,Pennsylvania State University,Gordon H. Hanson,University of California-San Diego,,,Thierry Mayer,Male,Sciences Po Thierry Mayer,,,,,NA,NA,NA,NA,NA
Thomas Davidoff,"Tax Reform, Housing Tenure, and Sprawl",University of British Columbia,Jan 05 2014,1:00 PM,"Loews Philadelphia Hotel, Washington C",American Real Estate & Urban Economic Association,Urban Economics,R1,Jan Brueckner,University of California-Irvine,Donald Haurin,Ohio State University,Jeffrey Zax,University of Colorado-Boulder,Michael Eriksen,University of Georgia,Jeffrey Lin,Federal Reserve Bank of Philadelphia,,,THOMAS DAVIDOFF,Male,,,,,,NA,NA,NA,NA,NA
Thomas Drechsel,Who Borrows from the Lender of Last Resort?,European Central Bank,Jan 05 2014,8:00 AM,"Loews Philadelphia Hotel, Millennium Hall",American Finance Association,Banking and Financial Crises,G2,Nicola Gennaioli,Bocconi University,Anil Kashyap,University of Chicago,Efraim Benmelech,Northwestern University,Anjan Thakor,Washington University-Saint Louis,,,,,Thomas Drechsel,Male,,,,,,NA,NA,NA,NA,NA
Thomas Philippon,Has the United States Financial Industry Become Less Efficient?,New York University,Jan 04 2014,10:15 AM,"Pennsylvania Convention Center, 103-A",American Economic Association,The Growth of Finance,G1,Robin Greenwood,Harvard University,John H. Cochrane,University of Chicago,Thomas Philippon,New York University,Robin Greenwood,Harvard University,Andrei Shleifer,"Harvard University, Department of Economics",,,THOMAS PHILIPPON,Male,,,,,,NA,NA,NA,NA,NA
Thomas Sampson,Dynamic Selection and the New Gains from Trade with Heterogeneous Firms,London School of Economics,Jan 04 2014,8:00 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Trade and Firm Dynamics,F1,Joel Rodrigue,Vanderbilt University,,,,,,,,,,,Thomas Sampson,Male,,,,,,NA,NA,NA,NA,NA
Tim Bollerslev,Stock Return and Cash Flow Predictability: The Role of Volatility Risk,Duke University,Jan 04 2014,8:00 AM,"Philadelphia Marriott, Meeting Room 406",Econometric Society,Volatility and Asset Returns,G1,Amir Yaron,University of Pennsylvania,,,,,,,,,,,TIM BOLLERSLEV,Male,,,,,,NA,NA,NA,NA,NA
Tim Landvoigt,Housing assignment with restrictions: theory and evidence from Stanford campus,Stanford University,Jan 03 2014,10:15 AM,"Pennsylvania Convention Center, 201-C",American Economic Association,Is Neglect Benign? The Case of United States Housing Finance Policy,H5,Robert Shiller,Yale University,Deborah Lucas,Massachusetts Institute of Technology,Joseph Tracy,Federal Reserve Bank of New York,Joseph Gyourko,University of Pennsylvania,Thomas Cooley,New York University,,,Tim Landvoigt,Male,,,,,,NA,NA,NA,NA,NA
Timothy N. Bond,The Black-White Education-Scaled Test-Score Gap in Grades K-7,Purdue University,Jan 04 2014,8:00 AM,"Pennsylvania Convention Center, 107-B",American Economic Association,Racial Disparities,J1,Kevin Lang,Boston University,Lisa B Kahn,Yale University,Johannes Schmieder,Boston University,Patrick Bayer,Duke University,Flavio Cunha,University of Pennsylvania,,,Timothy N. Bond,Male,,,,,,NA,NA,NA,NA,NA
Timothy Smeeding,The Changing Safety Net for Low-Income Parents and Their Children: Structural or Cyclical Changes in Income Support Policy,University of Wisconsin,Jan 04 2014,2:30 PM,"Philadelphia Marriott, Meeting Room 306",National Economic Association/Labor & Employment Relations Association,Public Policies Impacting Low-Income & Minority Communities,H3,Bradley Hardy,American University,Dania V. Francis,Duke University,Rodney J. Andrews,University of Texas-Dallas and NBER,Darrick Hamilton,New School,Tiffany Green,Virginia Commonwealth University,,,TIMOTHY SMEEDING,Male,,,,,,NA,NA,NA,NA,NA
Timothy Smeeding,Exploring the Divergence of Consumption and Income Inequality during the Great Recession,University of Wisconsin,Jan 03 2014,10:15 AM,"Pennsylvania Convention Center, 105-B",American Economic Association,The Great Recession's Effect on Well-Being Through Different Prisms,I3,Karen Dynan,Brookings Institution,Katherine Abraham,University of Maryland,"Melvin Stephens, Jr",University of Michigan,,,,,,,TIMOTHY SMEEDING,Male,,,,,,NA,NA,NA,NA,NA
Todd B. Walker,No News is Good News,Indiana University,Jan 03 2014,10:15 AM,"Pennsylvania Convention Center, 202-B",American Economic Association,Finance and Asset Markets,G1,Caleb Stroup,Grinnell College,,,,,,,,,,,Todd B. Walker,Male,,,,,,NA,NA,NA,NA,NA
Todd Sorensen,"Flight of the H-1B: Estimates of Job Mobility Patterns for Skilled Guest Workers, 2003-2011",University of California-Riverside,Jan 04 2014,8:00 AM,"Philadelphia Marriott, Meeting Room 305",American Economic Association,Immigration,J1,Jeffrey Groen,US Bureau of Labor Statistics,,,,,,,,,,,TODD SORENSEN,Male,,,,,,NA,NA,NA,NA,NA
Tom Chang,Physician Agency and Competition: Evidence from a Major Change to Medicare Chemotherapy Reimbursement Policy,University of Southern California,Jan 03 2014,10:15 AM,"Pennsylvania Convention Center, 112-A",Health Economics Research Organization/American Economic Association,Provider Responses to the Design of Medicare Reimbursements,I1,Donald Yett,University of Southern California,Sean Nicholson,Cornell University,Kurt Lavetti,Ohio State University,Yaa Akosa Antwi,Indiana University-Purdue University-Indianapolis,,,,,Tom Chang,Male,,,,,,NA,NA,NA,NA,NA
Tomasz Piskorski,Asset Quality Misrepresentation by Financial Intermediaries: Evidence from RMBS Market,Columbia University,Jan 05 2014,8:00 AM,"Loews Philadelphia Hotel, Regency Ballroom C2",American Real Estate & Urban Economic Association/American Finance Association,Information in Real Estate and Mortgage Markets,G1,Stuart Gabriel,University of California-Los Angeles,Stijn Van Nieuwerburgh,New York University,Richard Stanton,University of California-Berkeley,Chester Spatt,Carnegie-Mellon University,Barney Hartman-Glaser,University of California – Los Angeles,,,TOMASZ PISKORSKI,Male,,,,,,NA,NA,NA,NA,NA
Torben Heien Nielsen,Active vs. Passive Decisions and Crowd-out in Retirement Savings Accounts: Evidence from Denmark,Danish National Centre for Social Research,Jan 04 2014,10:15 AM,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University,,,Torben Heien Nielsen,Male,Torben Nielsen,,,,,NA,NA,NA,NA,NA
Tore Olsen,Active vs. Passive Decisions and Crowd-out in Retirement Savings Accounts: Evidence from Denmark,University of Copenhagen,Jan 04 2014,10:15 AM,"Pennsylvania Convention Center, 204-C",American Economic Association,Behavioral Economics and Public Policy,H3,Hunt Allcott,New York University,John Beshears,Harvard University,Stefano DellaVigna,University of California-Berkeley,Joshua Schwartzstein,Dartmouth College,Stephan Meier,Columbia University,,,Tore Olsen,Male,,,,,,NA,NA,NA,NA,NA
Toshihiko Mukoyama,Job Search Behavior over the Business Cycle,University of Virginia,Jan 04 2014,10:15 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,The Cyclicality of Hiring and Employment,A1,John Haltiwanger,University of Maryland,Giuseppe Moscarini,Yale University,Christopher J. Nekarda,Federal Reserve Board,Andreas Mueller,Columbia University,Bruce Fallick,Federal Reserve Board,,,Toshihiko Mukoyama,Male,,,,,,NA,NA,NA,NA,NA
Tracy Yue Wang,CEO Investment Cycles,University of Minnesota,Jan 05 2014,10:15 AM,"Loews Philadelphia Hotel, Congress C",Association of Financial Economists,Corporate Investment,G3,Anthony Saunders,New York University,Daniel Wolfenzon,Columbia University,Paige Ouimet,University of North Carolina-Chapel Hill,Lalitha Naveen,Temple University,,,,,Tracy Yue Wang,Female,,,,,,NA,NA,NA,NA,NA
Treb Allen,Trade and the Topography of the Spatial Economy,Northwestern University,Jan 04 2014,2:30 PM,"Pennsylvania Convention Center, 202-A",American Economic Association,Trade and the Economic Impacts of Transportation Infrastructure,F1,Stephen Redding,Princeton University,Felix Tintlenot,University of Chicago and Pennsylvania State University,Michal Fabinger,Pennsylvania State University,David Atkin,Yale University,Kerem Cosar,University of Chicago,,,Treb Allen,Male,,,,,,NA,NA,NA,NA,NA
Trinidad Beleche,Did the Swine Flu Save Lives? Evidence from Mexico,Food and Drug Administration,Jan 03 2014,10:15 AM,"Pennsylvania Convention Center, 203-B",American Economic Association,Effects of Public Policy Changes,H4,Allen Sanderson,University of Chicago,,,,,,,,,,,Trinidad Beleche,Female,,,,,,NA,NA,NA,NA,NA
Tsutomu Watanabe,How Much Do Official Price Indexes Tell Us About Inflation?,University of Tokyo,Jan 03 2014,2:30 PM,"Loews Philadelphia Hotel, Congress A",International Trade & Finance Association,International Trade and Finance,F1,Georg Schaur,University of Tennessee,,,,,,,,,,,TSUTOMU WATANABE,Male,,,,,,NA,NA,NA,NA,NA
Tyler Muir,"Financial Crises, Risk Premia, and the Term Structure of Risky Assets",Northwestern University and Yale University,Jan 04 2014,10:15 AM,"Philadelphia Marriott, Grand Ballroom - Salon C",American Economic Association,Agency Conflicts and Asset Pricing,G1,Bruno Biais,Toulouse School of Economics,Hyun S. Shin,Princeton University,Markus K. Brunnermeier,Princeton University,Alp Simsek,Massachusetts Institute of Technology,Zhiguo He,University of Chicago,,,Tyler Muir,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,"Innovation, Reallocation and Growth",University of Pennsylvania,Jan 05 2014,1:00 PM,"Pennsylvania Convention Center, 204-C",American Economic Association,"Patents, Innovation and Growth",O3,Mark Schankerman,London School of Economics,Heidi L. Williams,Massachusetts Institute of Technology,Samuel Kortum,Yale University,John Van Reenen,London School of Economics,Benjamin Jones,Northwestern University,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,Individualism and the Creation of Knowledge,University of Pennsylvania,Jan 03 2014,2:30 PM,"Pennsylvania Convention Center, 204-B",American Economic Association,Intellectual Property Rights and Innovation,O3,Heidi Williams,Massachusetts Institute of Technology,,,,,,,,,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,Patents as Collateral and Directed Technical Change,University of Pennsylvania,Jan 05 2014,10:15 AM,"Philadelphia Marriott, Grand Ballroom - Salon K",American Economic Association,Credit and Collateral,G2,Aubhik Khan,Ohio State University,,,,,,,,,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,Optimal Capital versus Labor Taxation with Innovation-Led Growth,University of Pennsylvania,Jan 04 2014,2:30 PM,"Pennsylvania Convention Center, 107-B",American Economic Association,Public Policy and the Aggregate Economy,E6,Richard Blundell,University College London,,,,,,,,,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,Creative Destruction and Subjective Well-Being,University of Pennsylvania,Jan 05 2014,10:15 AM,"Pennsylvania Convention Center, 201-B",American Economic Association,"Growth, Innovation and Trade",O4,Paul Romer,New York University,,,,,,,,,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ufuk Akcigit,"Buy, Keep or Sell: Economic Growth and the Market for Ideas",University of Pennsylvania,Jan 03 2014,8:00 AM,"Pennsylvania Convention Center, 103-C",American Economic Association,Innovation,O3,Arthur Diamond,University of Nebraska-Omaha,,,,,,,,,,,UFUK AKCIGIT,Male,,,,,,NA,NA,NA,NA,NA
Ulrike Malmendier,Noise Bidders in Auctions,University of California-Berkeley,Jan 05 2014,10:15 AM,"Pennsylvania Convention Center, 204-B",American Economic Association,Understanding the Auction Process: New Theories and Empirical Evidence,L2,Ulrike Malmendier,University of California-Berkeley,David Reiley,Google Inc,Jennifer Brown,Northwestern University,Mallesh Pai,University of Pennsylvania,Steven Tadelis,University of California-Berkeley and eBay Research Labs,,,ULRIKE MALMENDIER,Female,,,,,,NA,NA,NA,NA,NA
Umit Gurun,Advertising Expensive Mortgages,University of Texas-Dallas,Jan 05 2014,1:00 PM,"Pennsylvania Convention Center, 204-B",American Economic Association,Marketing and Finance: Are Financial Products Bought or Sold?,G2,Antoinette Schoar,Massachusetts Institute of Technology,Colin Camerer,California Institute of Technology,Christopher Mayer,Columbia University,David Laibson,Harvard University,,,,,Umit Gurun,Male,,,,,,NA,NA,NA,NA,NA
Umit Gurun,Resident Networks and Firm Trade,University of Texas-Dallas,Jan 04 2014,2:30 PM,"Loews Philadelphia Hotel, Commonwealth Hall A",American Finance Association,"Networks, International Finance",G1,Tarek Hassan,University of Chicago,Thomas Chaney,University of Chicago,Bruce I. Sacerdote,Dartmouth College,Anna Pavlova,London Business School,,,,,Umit Gurun,Male,,,,,,NA,NA,NA,NA,NA
Valentina Bruno,Capital Flows and the Risk-Taking Channel of Monetary Policy,American University,Jan 03 2014,10:15 AM,"Pennsylvania Convention Center, 202-A",American Economic Association,Monetary Policy,E5,Eric Sims,University of Notre Dame,,,,,,,,,,,VALENTINA BRUNO,Female,,,,,,NA,NA,NA,NA,NA
Veronica Guerrieri,"Credit Crises, Precautionary Savings and the Liquidity Trap",University of Chicago,Jan 04 2014,8:00 AM,"Philadelphia Marriott, Meeting Room 402",Econometric Society,Financial Frictions and the Macroeconomy,E5,Andrea Tambalotti,Federal Reserve Bank of New York,,,,,,,,,,,VERONICA GUERRIERI,Female,,,,,,NA,NA,NA,NA,NA
Victor Chernozhukov,Program Evaluation with High-Dimensional Data,Massachusetts Institute of Technology,Jan 03 2014,8:00 AM,"Philadelphia Marriott, Meeting Room 401",Econometric Society,Big Data and High-Dimensional Problems,C3,Jushan Bai,Columbia University,,,,,,,,,,,Victor Chernozhukov,Male,,,,,,NA,NA,NA,NA,NA
Victor Stango,Multi-Domain Allocation of Attention in Household Finance,University of California-Davis,Jan 03 2014,2:30 PM,"Philadelphia Marriott, Grand Ballroom - Salon I",American Economic Association,Psychological Factors in Household Finance,D1,Julian Jamison,Consumer Financial Protection Bureau,Matt Levy,London School of Economics,Devin G. Pope,University of Chicago,Ben Keys,University of Chicago,Marieke Bos,Swedish Institute for Social Research,,,VICTOR STANGO,Male,,,,,,NA,NA,NA,NA,NA
Victoria Ivashina,Dollar Funding and the Lending Behavior of Global Banks,Harvard Business School,Jan 04 2014,8:00 AM,"Loews Philadelphia Hotel, Commonwealth Hall D",American Finance Association,Multi-Country Empirical Banking Studies,G3,Kathy Dewenter,University of Washington,Robert Cull,World Bank,Ran Duchin,University of Washington,Luc Laeven,International Monetary Fund,,,,,VICTORIA IVASHINA,Female,,,,,,NA,NA,NA,NA,NA
Victoria Ivashina,The Disintermediation of Financial Markets: Direct Investing in Private Equity,Harvard Business School,Jan 04 2014,10:15 AM,"Loews Philadelphia Hotel, Regency Ballroom A",American Finance Association,Private Equity,G2,David Robinson,Duke University,Laura Lindsey,Arizona State University,Morten Sorensen,Columbia University,Tim Jenkinson,Oxford University,Yael V. Hochberg,Northwestern University,,,VICTORIA IVASHINA,Female,,,,,,NA,NA,NA,NA,NA
Viktoria Hnatkovska,Structural Transformation and the Rural-Urban Divide,University of British Columbia,Jan 05 2014,8:00 AM,"Philadelphia Marriott, Meeting Room 405",Econometric Society,Productivity Differences across Time and Space,E2,David Lagakos,Arizona State University,,,,,,,,,,,Viktoria Hnatkovska,Female,,,,,,NA,NA,NA,NA,NA
Vincent Yao,Collateral Valuation and Borrower Financial Constraints: Evidence from the Residential Real-Estate Market,Fannie Mae,Jan 05 2014,8:00 AM,"Loews Philadelphia Hotel, Regency Ballroom C2",American Real Estate & Urban Economic Association/American Finance Association,Information in Real Estate and Mortgage Markets,G1,Stuart Gabriel,University of California-Los Angeles,Stijn Van Nieuwerburgh,New York University,Richard Stanton,University of California-Berkeley,Chester Spatt,Carnegie-Mellon University,Barney Hartman-Glaser,University of California – Los Angeles,,,Vincent Yao,Male,,,,,,NA,NA,NA,NA,NA
